id,title,price,rating,availability,category,image_url,book_url
837,"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,1,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_176/index.html
838,Gratitude,26.66,5,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_177/index.html
839,Gone Girl,37.6,5,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_178/index.html
840,Golden (Heart of Dread #3),42.21,4,In stock,Mystery,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_179/index.html
841,Girl in the Blue Coat,46.83,2,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_140/index.html
842,"Fruits Basket, Vol. 3 (Fruits Basket #3)",45.17,2,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_141/index.html
843,"Friday Night Lights: A Town, a Team, and a Dream",51.22,3,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_142/index.html
844,Fire Bound (Sea Haven/Sisters of the Heart #5),21.28,4,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_143/index.html
845,Fifty Shades Freed (Fifty Shades #3),15.36,5,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_144/index.html
846,Fellside,38.62,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_145/index.html
847,Extreme Prey (Lucas Davenport #26),25.4,3,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_146/index.html
848,Eragon (The Inheritance Cycle #1),43.87,3,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_147/index.html
849,Eclipse (Twilight #3),18.74,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_148/index.html
850,Dune (Dune #1),54.86,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_149/index.html
851,Dracula,52.62,3,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_150/index.html
852,Do Androids Dream of Electric Sheep? (Blade Runner #1),51.48,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_151/index.html
853,Disrupted: My Misadventure in the Start-Up Bubble,15.28,5,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_152/index.html
854,Dead Wake: The Last Crossing of the Lusitania,39.24,5,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_153/index.html
855,"David and Goliath: Underdogs, Misfits, and the Art of Battling Giants",17.81,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_154/index.html
856,Darkfever (Fever #1),56.02,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_155/index.html
857,Dark Places,23.9,5,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_156/index.html
858,Crazy Rich Asians (Crazy Rich Asians #1),49.13,5,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_157/index.html
859,Counting Thyme,10.62,1,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_158/index.html
860,Cosmos,36.17,2,In stock,Romance,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_159/index.html
861,Civilization and Its Discontents,59.95,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_120/index.html
862,Cinder (The Lunar Chronicles #1),26.09,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_121/index.html
863,Catastrophic Happiness: Finding Joy in Childhood's Messy Years,37.35,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_122/index.html
864,Career of Evil (Cormoran Strike #3),24.72,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_123/index.html
865,Breaking Dawn (Twilight #4),35.28,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_124/index.html
866,Brave Enough,51.32,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_125/index.html
867,Boy Meets Boy,21.12,3,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_126/index.html
868,"Born to Run: A Hidden Tribe, Superathletes, and the Greatest Race the World Has Never Seen",27.35,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_127/index.html
869,Blink: The Power of Thinking Without Thinking,21.74,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_128/index.html
870,Black Flags: The Rise of ISIS,40.87,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_129/index.html
871,"Black Butler, Vol. 1 (Black Butler #1)",49.31,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_130/index.html
872,Big Little Lies,22.11,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_131/index.html
873,Between Shades of Gray,20.79,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_132/index.html
874,Best of My Love (Fool's Gold #20),27.41,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_133/index.html
875,Beowulf,38.35,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_134/index.html
876,Beautiful Creatures (Caster Chronicles #1),21.55,5,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_135/index.html
877,Awkward,38.02,2,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_136/index.html
878,Ash,22.06,4,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_137/index.html
879,Are We There Yet?,10.66,3,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_138/index.html
880,Are We Smart Enough to Know How Smart Animals Are?,56.58,1,In stock,Science Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_139/index.html
881,Annie on My Mind,36.83,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_100/index.html
882,And Then There Were None,35.01,2,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_101/index.html
883,A Walk in the Woods: Rediscovering America on the Appalachian Trail,30.48,4,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_102/index.html
884,A Visit from the Goon Squad,14.08,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_103/index.html
885,A Storm of Swords (A Song of Ice and Fire #3),31.22,2,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_104/index.html
886,A Heartbreaking Work of Staggering Genius,54.29,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_105/index.html
887,8 Keys to Mental Health Through Exercise,31.04,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_106/index.html
888,#GIRLBOSS,50.96,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_107/index.html
889,"The Suffragettes (Little Black Classics, #96)",11.89,2,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_108/index.html
890,The Sense of an Ending,31.38,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_109/index.html
891,"The Sandman, Vol. 2: The Doll's House (The Sandman (volumes) #2)",54.81,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_110/index.html
892,The Course of Love,16.78,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_111/index.html
893,Sugar Rush (Offensive Line #2),24.42,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_112/index.html
894,"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_113/index.html
895,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_114/index.html
896,New Moon (Twilight #2),12.86,4,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_115/index.html
897,Life,31.58,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_116/index.html
898,Kindle Paperwhite User's Guide,34.0,3,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_117/index.html
899,H is for Hawk,57.42,5,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_118/index.html
900,Girl Online On Tour (Girl Online #2),53.47,1,In stock,Fantasy,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_119/index.html
901,"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_80/index.html
902,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,4,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_81/index.html
903,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,4,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_82/index.html
904,While You Were Mine,41.32,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_83/index.html
905,Where Lightning Strikes (Bleeding Stars #3),39.77,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_84/index.html
906,When I'm Gone,51.96,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_85/index.html
907,Ways of Seeing,39.51,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_86/index.html
908,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_87/index.html
909,Vampire Girl (Vampire Girl #1),53.82,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_88/index.html
910,Twenty Love Poems and a Song of Despair,30.95,4,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_89/index.html
911,Travels with Charley: In Search of America,57.82,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_90/index.html
912,Three Wishes (River of Time: California #1),44.18,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_91/index.html
913,This One Moment (Pushing Limits #1),48.71,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_92/index.html
914,The Zombie Room,19.69,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_93/index.html
915,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,2,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_94/index.html
916,The Tumor,41.56,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_95/index.html
917,The Story of Hong Gildong,43.19,4,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_96/index.html
918,The Silent Wife,12.34,5,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_97/index.html
919,The Silent Twin (Detective Jennifer Knight #3),36.25,3,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_98/index.html
920,The Selfish Gene,29.45,1,In stock,Biography,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_99/index.html
921,The Secret Healer,34.56,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_60/index.html
922,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_61/index.html
923,The Republic,33.78,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_62/index.html
924,The Odyssey,29.64,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_63/index.html
925,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,4,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_64/index.html
926,The Nicomachean Ethics,36.34,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_65/index.html
927,The Name of the Wind (The Kingkiller Chronicle #1),50.59,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_66/index.html
928,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_67/index.html
929,The Little Prince,45.42,2,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_68/index.html
930,The Light of the Fireflies,54.43,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_69/index.html
931,The Last Girl (The Dominion Trilogy #1),36.26,2,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_70/index.html
932,The Iliad,16.16,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_71/index.html
933,The Hook Up (Game On #1),36.29,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_72/index.html
934,The Haters,27.89,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_73/index.html
935,The Girl You Lost,12.29,5,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_74/index.html
936,The Girl In The Ice (DCI Erika Foster #1),15.85,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_75/index.html
937,The End of the Jesus Era (An Investigation #1),14.4,1,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_76/index.html
938,The Edge of Reason (Bridget Jones #2),19.18,4,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_77/index.html
939,The Complete Maus (Maus #1-2),10.64,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_78/index.html
940,The Communist Manifesto,14.76,3,In stock,History,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_79/index.html
941,The Bhagavad Gita,57.49,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_40/index.html
942,The Bette Davis Club,30.66,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_41/index.html
943,The Art of Not Breathing,40.83,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_42/index.html
944,Taking Shots (Assassins #1),18.88,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_43/index.html
945,Starlark,25.83,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_44/index.html
946,"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_45/index.html
947,Sister Sable (The Mad Queen #1),13.33,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_46/index.html
948,Shatter Me (Shatter Me #1),42.4,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_47/index.html
949,Shameless,58.35,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_48/index.html
950,Shadow Rites (Jane Yellowrock #10),21.72,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_49/index.html
951,Settling the Score (The Summer Games #1),44.91,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_50/index.html
952,Sense and Sensibility,37.46,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_51/index.html
953,"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_52/index.html
954,"Rhythm, Chord & Malykhin",28.34,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_53/index.html
955,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,5,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_54/index.html
956,Paradise Lost (Paradise #1),24.96,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_55/index.html
957,"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,4,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_56/index.html
958,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,3,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_57/index.html
959,Origins (Alphas 0.5),28.99,1,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_58/index.html
960,One Second (Seven #7),52.94,2,In stock,Travel,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_59/index.html
961,On the Road (Duluoz Legend),32.36,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_20/index.html
962,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_21/index.html
963,Off Sides (Off #1),39.45,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_22/index.html
964,Of Mice and Men,47.11,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_23/index.html
965,Myriad (Prentor #1),58.75,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_24/index.html
966,My Perfect Mistake (Over the Top #1),38.92,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_25/index.html
967,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_26/index.html
968,Meditations,25.89,2,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_27/index.html
969,Matilda,28.34,1,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_28/index.html
970,Lost Among the Living,27.7,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_29/index.html
971,Lord of the Flies,24.89,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_30/index.html
972,Listen to Me (Fusion #1),58.99,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_31/index.html
973,Kitchens of the Great Midwest,57.2,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_32/index.html
974,Jane Eyre,38.43,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_33/index.html
975,Imperfect Harmony,34.74,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_34/index.html
976,Icing (Aces Hockey #2),40.44,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_35/index.html
977,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,3,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_36/index.html
978,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_37/index.html
979,"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,4,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_38/index.html
980,"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,5,In stock,Cooking,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_39/index.html
981,Frankenstein,38.0,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_0/index.html
982,Forever Rockers (The Rocker #12),28.8,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_1/index.html
983,Fighting Fate (Fighting #6),39.24,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_2/index.html
984,Emma,32.93,2,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_3/index.html
985,"Eat, Pray, Love",51.32,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_4/index.html
986,Deep Under (Walker Security #1),47.09,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_5/index.html
987,Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_6/index.html
988,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_7/index.html
989,Charity's Cross (Charles Towne Belles #4),41.24,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_8/index.html
990,Bright Lines,39.07,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_9/index.html
991,Bridget Jones's Diary (Bridget Jones #1),29.82,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_10/index.html
992,Bounty (Colorado Mountain #7),37.26,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_11/index.html
993,Blood Defense (Samantha Brinkman #1),20.3,3,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_12/index.html
994,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_13/index.html
995,Beyond Good and Evil,43.38,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_14/index.html
996,Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_15/index.html
997,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,4,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_16/index.html
998,A Spy's Devotion (The Regency Spies of London #1),16.97,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_17/index.html
999,1st to Die (Women's Murder Club #1),53.98,1,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_18/index.html
1000,"1,000 Places to See Before You Die",26.08,5,In stock,Fiction,https://books.toscrape.com/media/cache/example.jpg,https://books.toscrape.com/catalogue/book_19/index.html
